82.00,31.00
100.00,33.00
120.00,32.00
141.00,28.00
162.00,28.00
182.00,24.00
199.00,19.00
210.00,16.00
214.00,17.00
214.00,12.00
208.00,27.00
198.00,68.00
181.00,0.00
159.00,0.00
137.00,14.00
113.00,36.00
88.00,26.00
62.00,15.00
39.00,4.00
18.00,9.00
3.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,62.00
0.00,140.00
0.00,195.00
0.00,152.00
0.00,150.00
0.00,122.00
0.00,71.00
0.00,21.00
162.00,0.00
