 
306.00,21.00
190.00,0.00
98.00,0.00
29.00,0.00
0.00,0.00
0.00,7.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,51.00
0.00,55.00
